ds;uf;estado;regiao;additive_terms;additive_terms_lower;additive_terms_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;residuo;trend;trend_lower;trend_upper;yearly;yearly_lower;yearly_upper;yhat;yhat_lower;yhat_upper;populacao;y;y_100mil_hab;yhat_100mil_hab;yhat_lower_100mil_hab;yhat_upper_100mil_hab
2012-08-01;CE;Ceara;Nordeste;23,42622030893832;23,42622030893832;23,42622030893832;0,0;0,0;0,0;-9,354527756757989;286,9283074478197;286,92830744781975;286,92830744781975;23,42622030893832;23,42622030893832;23,42622030893832;310,354527756758;282,4241996354665;335,167320821988;8740407;301,0;3,4437755587354224;3,550801784822583;3,231247694020044;3,8346877991149384
2012-08-01;DF;Distrito Federal;Centro-Oeste;6,442865030537196;6,442865030537196;6,442865030537196;0,0;0,0;0,0;3,968857424041211;35,58827754542159;35,58827754542159;35,58827754542159;6,442865030537196;6,442865030537196;6,442865030537196;42,03114257595879;34,41068866578084;50,48981101474844;2726086;46,0;1,6874009110497614;1,5418127885898973;1,2622745087932237;1,8520989805438435
2012-08-01;ES;Espirito Santo;Sudeste;-1,1787554873568566;-1,1787554873568566;-1,1787554873568566;0,0;0,0;0,0;-3,4643596322420223;102,64311511959887;102,64311511959887;102,64311511959887;-1,1787554873568566;-1,1787554873568566;-1,1787554873568566;101,46435963224202;86,83735515674877;115,43004262951544;3693807;98,0;2,653089346573873;2,746877669359607;2,3508904270512443;3,124961391580974
2012-08-01;GO;Goias;Centro-Oeste;3,446704908069948;3,446704908069948;3,446704908069948;0,0;0,0;0,0;9,165517904397078;70,38777718753298;70,38777718753298;70,38777718753298;3,446704908069948;3,446704908069948;3,446704908069948;73,83448209560292;61,47170402727736;85,39914330339485;6325957;83,0;1,312054444884782;1,1671669930036346;0,9717376205256748;1,349979826030984
2012-08-01;MA;Maranhao;Nordeste;14,907671124728303;14,907671124728303;14,907671124728303;0,0;0,0;0,0;-6,414081946077772;160,50641082134948;160,50641082134945;160,50641082134945;14,907671124728303;14,907671124728303;14,907671124728303;175,41408194607777;156,01411093036245;195,92606960823764;6798228;169,0;2,4859419248663035;2,5802912456904616;2,2949231907250307;2,882016749191666
2012-08-01;MG;Minas Gerais;Sudeste;19,04783623420263;19,04783623420263;19,04783623420263;0,0;0,0;0,0;7,50566206285032;304,44650170294705;304,4465017029471;304,4465017029471;19,04783623420263;19,04783623420263;19,04783623420263;323,4943379371497;299,86039245206257;349,3824906681077;20245836;331,0;1,6349040859562431;1,5978314648856669;1,481096618840845;1,7257004880811428
2012-08-01;MS;Mato Grosso do Sul;Centro-Oeste;-2,551561431004643;-2,551561431004643;-2,551561431004643;0,0;0,0;0,0;-2,3833215423797753;76,93488297338442;76,93488297338442;76,93488297338442;-2,551561431004643;-2,551561431004643;-2,551561431004643;74,38332154237978;60,40789324166831;89,45291661943708;2560513;72,0;2,8119365142844424;2,9050163597052534;2,3592105660728264;3,493554479881066
2012-08-01;MT;Mato Grosso;Centro-Oeste;12,561615480160802;12,561615480160802;12,561615480160802;0,0;0,0;0,0;-0,9090049608072093;110,34738948064641;110,34738948064643;110,34738948064643;12,561615480160802;12,561615480160802;12,561615480160802;122,90900496080721;94,43544128206207;152,1164174747554;3190302;122,0;3,8240893808799292;3,852582136763454;2,960078427749538;4,768088333792706
2012-08-01;PA;Para;Norte;17,368740702963247;17,368740702963247;17,368740702963247;0,0;0,0;0,0;10,708726864930725;292,92253243210604;292,92253243210604;292,92253243210604;17,368740702963247;17,368740702963247;17,368740702963247;310,2912731350693;285,29802246748994;340,7680529154742;7966497;321,0;4,029374516804563;3,894952488340475;3,5812229950942047;4,27751435688075
2012-08-01;PB;Paraiba;Nordeste;6,647955603537467;6,647955603537467;6,647955603537467;0,0;0,0;0,0;-2,4851598628820852;91,83720425934462;91,83720425934462;91,83720425934462;6,647955603537467;6,647955603537467;6,647955603537467;98,48515986288209;83,64789284611845;112,00648649564747;3876265;96,0;2,476610861228528;2,540723089440017;2,1579508327247607;2,889546676907989
2012-08-01;PE;Pernambuco;Nordeste;24,01466761080969;24,01466761080969;24,01466761080969;0,0;0,0;0,0;5,732682210307644;364,2526501788827;364,2526501788827;364,2526501788827;24,01466761080969;24,01466761080969;24,01466761080969;388,26731778969236;358,6997415488159;420,3944232803107;9131453;394,0;4,31475691765593;4,251977399321798;3,9281781502770245;4,603806461910396
2012-08-01;PI;Piaui;Nordeste;-2,5167287846717437;-2,5167287846717437;-2,5167287846717437;0,0;0,0;0,0;-12,796780966172776;66,31350975084452;66,31350975084452;66,31350975084452;-2,5167287846717437;-2,5167287846717437;-2,5167287846717437;63,796780966172776;53,82130643197418;74,53555419989192;3211834;51,0;1,5878778293025104;1,9863038054324342;1,675718808380949;2,3206540001722353
2012-08-01;PR;Parana;Sul;18,82293903270588;18,82293903270588;18,82293903270588;0,0;0,0;0,0;1,1227197309419523;186,05434123635217;186,05434123635217;186,05434123635217;18,82293903270588;18,82293903270588;18,82293903270588;204,87728026905805;187,20223743771695;221,68603156215357;10831756;206,0;1,9018153658557302;1,8914502899535224;1,728272289716616;2,046630588448942
2012-08-01;RJ;Rio de Janeiro;Sudeste;81,13546212859532;81,13546212859532;81,13546212859532;0,0;0,0;0,0;75,28099643770395;926,5835414337007;926,5835414337007;926,5835414337007;81,13546212859532;81,13546212859532;81,13546212859532;1007,719003562296;934,5506883657785;1085,3224185531988;16522054;1083,0;6,5548750778807525;6,099235625076011;5,656383209773908;6,568931553868537
2012-08-01;RN;Rio Grande do Norte;Nordeste;3,7840202124898816;3,7840202124898816;3,7840202124898816;0,0;0,0;0,0;-7,418866874964294;80,63484666247442;80,63484666247442;80,63484666247442;3,7840202124898816;3,7840202124898816;3,7840202124898816;84,4188668749643;71,60227319792091;97,71783682414271;3304906;77,0;2,329869593870446;2,5543500140386537;2,1665449243615678;2,9567508674722585
2012-08-01;RO;Rondonia;Norte;1,603968110756691;1,603968110756691;1,603968110756691;0,0;0,0;0,0;6,796958997392487;45,599072891850824;45,599072891850824;45,599072891850824;1,603968110756691;1,603968110756691;1,603968110756691;47,20304100260751;36,03149078966382;57,69998589885583;1639648;54,0;3,293389800737719;2,8788521074405917;2,197513782815813;3,519047130777815
2012-08-01;RR;Roraima;Norte;-0,4790660756216456;-0,4790660756216456;-0,4790660756216456;0,0;0,0;0,0;-1,9619965769512149;11,44106265257286;11,44106265257286;11,44106265257286;-0,4790660756216456;-0,4790660756216456;-0,4790660756216456;10,961996576951215;6,169695905472108;16,53148596359142;476774;9,0;1,8876868285602824;2,299201839225968;1,294050410775778;3,467363145555635
2012-08-01;RS;Rio Grande do Sul;Sul;55,83654244541127;55,83654244541127;55,83654244541127;0,0;0,0;0,0;30,122551610262576;402,04090594432614;402,04090594432614;402,04090594432614;55,83654244541127;55,83654244541127;55,83654244541127;457,8774483897374;425,41307748267883;490,9034556224109;11021591;488,0;4,427672919454188;4,154367989065621;3,8598154974420558;4,454016263372601
2012-08-01;SC;Santa Catarina;Sul;23,986729602533597;23,986729602533597;23,986729602533597;0,0;0,0;0,0;9,05106800343927;151,96220239402714;151,96220239402714;151,96220239402714;23,986729602533597;23,986729602533597;23,986729602533597;175,94893199656073;158,15160454877517;194,0646904264577;6538524;185,0;2,829384735759936;2,6909579592666595;2,418766139709439;2,9680198532032263
2012-08-01;SE;Sergipe;Nordeste;6,77107910712377;6,77107910712377;6,77107910712377;0,0;0,0;0,0;-10,3919660100727;47,62088690294893;47,62088690294893;47,62088690294893;6,77107910712377;6,77107910712377;6,77107910712377;54,3919660100727;44,34216332702256;62,89560834598545;2153712;44,0;2,042984391599248;2,525498581522167;2,0588715356102654;2,9203351397951742
2012-08-01;SP;Sao Paulo;Sudeste;157,63705360245038;157,63705360245038;157,63705360245038;0,0;0,0;0,0;-17,617145478975544;1357,9800918765252;1357,9800918765252;1357,9800918765252;157,63705360245038;157,63705360245038;157,63705360245038;1515,6171454789755;1408,8213274979034;1616,905347732539;43159245;1498,0;3,47086701817884;3,5116859562278617;3,2642399733774385;3,746370789694164
2012-08-01;TO;Tocantins;Norte;-0,3102318100219771;-0,3102318100219771;-0,3102318100219771;0,0;0,0;0,0;0,3166811923481401;13,993550617673836;13,993550617673836;13,993550617673836;-0,3102318100219771;-0,3102318100219771;-0,3102318100219771;13,68331880765186;9,338897850549241;18,18601149885956;1450753;14,0;0,9650160985364152;0,9431873521992965;0,6437276263119388;1,2535567046119884
2012-09-01;AC;Acre;Norte;-9,44596131768758;-9,44596131768758;-9,44596131768758;0,0;0,0;0,0;-4,167843820484013;31,613805138171593;31,613805138171593;31,613805138171593;-9,44596131768758;-9,44596131768758;-9,44596131768758;22,167843820484013;13,873297065493372;30,823328882992747;794085;18,0;2,266759855682956;2,791621025517925;1,7470796030013627;3,88161580724894
2012-09-01;AL;Alagoas;Nordeste;-3,2101319046892502;-3,2101319046892502;-3,2101319046892502;0,0;0,0;0,0;14,581565862514267;89,62856604217498;89,62856604217498;89,62856604217498;-3,2101319046892502;-3,2101319046892502;-3,2101319046892502;86,41843413748573;72,12044106486242;100,4003495564301;3232980;101,0;3,124052731535611;2,6730271804182437;2,230772880279569;3,105504814642531
2012-09-01;AM;Amazonas;Norte;-15,064276489534532;-15,064276489534532;-15,064276489534532;0,0;0,0;0,0;-22,708221135712705;200,77249762524724;200,77249762524724;200,77249762524724;-15,064276489534532;-15,064276489534532;-15,064276489534532;185,7082211357127;160,17475281708934;211,01835521465344;3697275;163,0;4,408652318261423;5,022840365829231;4,332238008184118;5,707402214188922
2012-09-01;AP;Amapa;Norte;2,030633758480371;2,030633758480371;2,030633758480371;0,0;0,0;0,0;3,9142241739347305;18,0551420675849;18,0551420675849;18,0551420675849;2,030633758480371;2,030633758480371;2,030633758480371;20,08577582606527;14,606336135448618;25,43266342749538;731262;24,0;3,2819974236320224;2,7467276880331903;1,9974148985519031;3,4779139935475083
2012-09-01;BA;Bahia;Nordeste;-2,4213184229374964;-2,4213184229374964;-2,4213184229374964;0,0;0,0;0,0;-18,168301265099558;408,58961968803703;408,58961968803703;408,58961968803703;-2,4213184229374964;-2,4213184229374964;-2,4213184229374964;406,16830126509956;372,20521095246147;442,81583038352346;14447362;388,0;2,6856113939693627;2,811366540584361;2,576284936671909;3,0650289678041114
2012-09-01;CE;Ceara;Nordeste;-6,432136588799712;-6,432136588799712;-6,432136588799712;0,0;0,0;0,0;-17,637352002977707;286,06948859177743;286,06948859177743;286,06948859177743;-6,432136588799712;-6,432136588799712;-6,432136588799712;279,6373520029777;252,5999377070357;306,13494362893937;8745088;262,0;2,995967564877563;3,1976505211037067;2,888477939925084;3,5006502350684108
2012-09-01;DF;Distrito Federal;Centro-Oeste;-0,9679713812873505;-0,9679713812873505;-0,9679713812873505;0,0;0,0;0,0;4,372366191441095;35,59560518984625;35,59560518984625;35,59560518984625;-0,9679713812873505;-0,9679713812873505;-0,9679713812873505;34,627633808558905;26,55367865872172;42,41781867492267;2729588;39,0;1,428787055042739;1,2686029469853657;0,9728090341370829;1,5540007750225555
2012-09-01;ES;Espirito Santo;Sudeste;3,3985372195505215;3,3985372195505215;3,3985372195505215;0,0;0,0;0,0;11,192908230006935;102,40855455044255;102,40855455044255;102,40855455044255;3,3985372195505215;3,3985372195505215;3,3985372195505215;105,80709176999306;92,11522073815777;118,66962787320219;3697762;117,0;3,1640760005646658;2,861381878281865;2,4911073437976206;3,209228389312297
2012-09-01;GO;Goias;Centro-Oeste;2,636446037555043;2,636446037555043;2,636446037555043;0,0;0,0;0,0;-7,065201837389395;70,42875579983435;70,42875579983435;70,42875579983435;2,636446037555043;2,636446037555043;2,636446037555043;73,0652018373894;60,99360231459239;85,66335678688652;6334572;66,0;1,041901489161383;1,1534354939432276;0,9628685618316816;1,3523148333760595
2012-09-01;MA;Maranhao;Nordeste;-11,705713525311637;-11,705713525311637;-11,705713525311637;0,0;0,0;0,0;-5,355456409134405;160,06116993444604;160,06116993444604;160,06116993444604;-11,705713525311637;-11,705713525311637;-11,705713525311637;148,3554564091344;127,82520253364615;168,65815280634874;6801575;143,0;2,102454210973194;2,181192685651991;1,8793471002473126;2,479692612466212
2012-09-01;MG;Minas Gerais;Sudeste;-6,3227163495455345;-6,3227163495455345;-6,3227163495455345;0,0;0,0;0,0;-11,607255226332029;303,9299715758776;303,9299715758776;303,9299715758776;-6,3227163495455345;-6,3227163495455345;-6,3227163495455345;297,60725522633203;272,77145348389143;324,0888385966334;20257369;286,0;1,4118319116366986;1,4691308393816198;1,3465295196226688;1,599856519356652
2012-09-01;MS;Mato Grosso do Sul;Centro-Oeste;1,4871438519091265;1,4871438519091265;1,4871438519091265;0,0;0,0;0,0;-0,48682532175371307;76,99968146984459;76,99968146984459;76,99968146984459;1,4871438519091265;1,4871438519091265;1,4871438519091265;78,48682532175371;63,47416446827672;93,57053750031426;2563183;78,0;3,043091343848644;3,062084342856273;2,47638051860818;3,6505601629034783
2012-09-01;MT;Mato Grosso;Centro-Oeste;-9,141287807181955;-9,141287807181955;-9,141287807181955;0,0;0,0;0,0;-5,413867273950771;110,55515508113272;110,55515508113272;110,55515508113272;-9,141287807181955;-9,141287807181955;-9,141287807181955;101,41386727395077;73,97933861266196;130,00144812371303;3193789;96,0;3,0058341361937186;3,175346501411044;2,3163502226559727;4,070445734634099
2012-09-01;PA;Para;Norte;8,762617740946963;8,762617740946963;8,762617740946963;0,0;0,0;0,0;-27,26271092796219;292,50009318701524;292,50009318701524;292,50009318701524;8,762617740946963;8,762617740946963;8,762617740946963;301,2627109279622;274,6727700809934;330,7661796594594;7974467;274,0;3,4359663159932823;3,777841339464596;3,44440286831701;4,147815517444105
2012-09-01;PB;Paraiba;Nordeste;-5,9320462549042485;-5,9320462549042485;-5,9320462549042485;0,0;0,0;0,0;3,207554345478812;91,72449190942544;91,72449190942544;91,72449190942544;-5,9320462549042485;-5,9320462549042485;-5,9320462549042485;85,79244565452119;71,67630233431075;99,15535841478633;3877780;89,0;2,2951276245686967;2,212411370797755;1,8483849608361163;2,557013508109958
2012-09-01;PE;Pernambuco;Nordeste;-14,943626596220744;-14,943626596220744;-14,943626596220744;0,0;0,0;0,0;6,344833373634401;364,5987932225863;364,5987932225863;364,5987932225863;-14,943626596220744;-14,943626596220744;-14,943626596220744;349,6551666263656;319,32875997716286;379,1748737371399;9136687;356,0;3,896379508239693;3,8269360286323213;3,4950169572095753;4,150025865361699
2012-09-01;PI;Piaui;Nordeste;-5,514952536366175;-5,514952536366175;-5,514952536366175;0,0;0,0;0,0;-2,5209318970397803;66,03588443340595;66,03588443340595;66,03588443340595;-5,514952536366175;-5,514952536366175;-5,514952536366175;60,52093189703978;50,12922639832468;71,55560939015501;3212567;58,0;1,805409817133775;1,8838807687758663;1,5604103011182235;2,227365511447855
2012-09-01;PR;Parana;Sul;4,320684744273168;4,320684744273168;4,320684744273168;0,0;0,0;0,0;-12,09357663165099;185,77289188737782;185,77289188737782;185,77289188737782;4,320684744273168;4,320684744273168;4,320684744273168;190,093576631651;173,1217500005533;207,61402001961923;10839070;178,0;1,6422073111438529;1,7537812435167501;1,597201143645657;1,9154228178212636
2012-09-01;RJ;Rio de Janeiro;Sudeste;-32,58384699123167;-32,58384699123167;-32,58384699123167;0,0;0,0;0,0;-47,3122764797148;923,8961234709465;923,8961234709465;923,8961234709465;-32,58384699123167;-32,58384699123167;-32,58384699123167;891,3122764797148;816,3745657794638;967,6185972584972;16531099;844,0;5,10552867658708;5,391730316778786;4,93841677301348;5,853322862917325
2012-09-01;RN;Rio Grande do Norte;Nordeste;4,29330976862986;4,29330976862986;4,29330976862986;0,0;0,0;0,0;-8,971295125291192;80,67798535666134;80,67798535666134;80,67798535666134;4,29330976862986;4,29330976862986;4,29330976862986;84,97129512529119;71,58366969049175;98,02308260224008;3307462;76,0;2,2978344120053382;2,5690784996257308;2,1643081520057295;2,9636948996614345
2012-09-01;RO;Rondonia;Norte;-2,1214124846419713;-2,1214124846419713;-2,1214124846419713;0,0;0,0;0,0;1,4864675268465106;45,63494495779546;45,63494495779546;45,63494495779546;-2,1214124846419713;-2,1214124846419713;-2,1214124846419713;43,51353247315349;32,629406421534796;53,790072204971835;1641312;45,0;2,741709071766977;2,651143260583819;1,9880075464954132;3,2772606430082662
2012-09-01;RR;Roraima;Norte;0,11222939730814376;0,11222939730814376;0,11222939730814376;0,0;0,0;0,0;-6,565697186910981;11,453467789602838;11,453467789602838;11,453467789602838;0,11222939730814376;0,11222939730814376;0,11222939730814376;11,565697186910981;6,775960990230136;16,727487426942595;477724;5,0;1,0466294345689142;2,4209998214263844;1,4183840439731175;3,5014961414839103
2012-09-01;RS;Rio Grande do Sul;Sul;-7,291780930887621;-7,291780930887621;-7,291780930887621;0,0;0,0;0,0;-74,36079827879053;401,65257920967815;401,65257920967815;401,65257920967815;-7,291780930887621;-7,291780930887621;-7,291780930887621;394,3607982787905;360,2683920494778;428,5268993610324;11026051;320,0;2,902217666143572;3,576627736247461;3,267429037372291;3,8864948054478656
2012-09-01;SC;Santa Catarina;Sul;-5,247423450599216;-5,247423450599216;-5,247423450599216;0,0;0,0;0,0;-16,730856717646276;151,9782801682455;151,9782801682455;151,9782801682455;-5,247423450599216;-5,247423450599216;-5,247423450599216;146,73085671764628;128,49463117281215;164,79533325086223;6546066;130,0;1,9859255925620058;2,2415120274932496;1,9629290504069488;2,517471306443629
2012-09-01;SE;Sergipe;Nordeste;2,4229650719080658;2,4229650719080658;2,4229650719080658;0,0;0,0;0,0;-7,240516111813669;47,8175510399056;47,8175510399056;47,8175510399056;2,4229650719080658;2,4229650719080658;2,4229650719080658;50,24051611181367;40,87758155964078;59,11529535363152;2155508;43,0;1,9948893717861405;2,3307970145234287;1,8964244883174073;2,742522660719956
2012-09-01;SP;Sao Paulo;Sudeste;-2,953179999005507;-2,953179999005507;-2,953179999005507;0,0;0,0;0,0;17,258166632591383;1358,695013366414;1358,695013366414;1358,695013366414;-2,953179999005507;-2,953179999005507;-2,953179999005507;1355,7418333674086;1254,2362761627794;1461,2577629433354;43193866;1373,0;3,1786920855845593;3,138736952527955;2,9037370171097425;3,3830214756496564
2012-09-01;TO;Tocantins;Norte;3,3605517228768886;3,3605517228768886;3,3605517228768886;0,0;0,0;0,0;-0,31422624015233325;13,953674517275445;13,953674517275445;13,953674517275445;3,3605517228768886;3,3605517228768886;3,3605517228768886;17,314226240152333;13,076633210025062;21,304988476756755;1452241;17,0;1,170604603505892;1,1922419378155782;0,900445119647845;1,4670422110900845
2012-10-01;AC;Acre;Norte;1,7260737459547058;1,7260737459547058;1,7260737459547058;0,0;0,0;0,0;6,580928517383164;31,69299773666213;31,69299773666213;31,69299773666213;1,7260737459547058;1,7260737459547058;1,7260737459547058;33,419071482616836;25,06646321290028;41,74733053243794;795182;40,0;5,030294951344472;4,2026946639406875;3,1522925836978555;5,250034650235788
2012-10-01;AL;Alagoas;Nordeste;-2,4980861734008744;-2,4980861734008744;-2,4980861734008744;0,0;0,0;0,0;-5,991583584495899;89,48966975789678;89,48966975789679;89,48966975789679;-2,4980861734008744;-2,4980861734008744;-2,4980861734008744;86,9915835844959;72,86241344055135;100,53597768045267;3234343;81,0;2,504372603647789;2,689621465147509;2,2527732352614227;3,108389483751497
2012-10-01;AM;Amazonas;Norte;-2,634830956206327;-2,634830956206327;-2,634830956206327;0,0;0,0;0,0;-14,850630726088013;201,48546168229433;201,48546168229433;201,48546168229433;-2,634830956206327;-2,634830956206327;-2,634830956206327;198,850630726088;172,21161618944868;225,3134948499122;3702863;184,0;4,969127942351634;5,370186008126361;4,650769315241981;6,084845560041303
2012-10-01;AP;Amapa;Norte;-1,721875949854422;-1,721875949854422;-1,721875949854422;0,0;0,0;0,0;2,745224629076546;17,976651320777876;17,976651320777876;17,976651320777876;-1,721875949854422;-1,721875949854422;-1,721875949854422;16,254775370923454;10,960257138801207;21,617363292913325;732692;19,0;2,5931769420165636;2,2185004573440756;1,4958887416269329;2,9504025283356885
2012-10-01;BA;Bahia;Nordeste;13,272370379864418;13,272370379864418;13,272370379864418;0,0;0,0;0,0;20,29267583745144;407,43495378268415;407,43495378268415;407,43495378268415;13,272370379864418;13,272370379864418;13,272370379864418;420,70732416254856;386,4252205555194;453,13934002722397;14452765;441,0;3,051319245832891;2,9109123697960118;2,6737113663407617;3,1353124473221836
2012-10-01;CE;Ceara;Nordeste;-12,47207902543633;-12,47207902543633;-12,47207902543633;0,0;0,0;0,0;-1,7684848202387684;285,2405638456751;285,2405638456751;285,2405638456751;-12,47207902543633;-12,47207902543633;-12,47207902543633;272,76848482023877;248,2465425676705;298,65963617606707;8749774;271,0;3,097222853984572;3,117434631114344;2,837176623849605;3,413341146594953
2012-10-01;DF;Distrito Federal;Centro-Oeste;-1,2952249243752862;-1,2952249243752862;-1,2952249243752862;0,0;0,0;0,0;7,692527046441164;35,60269787793412;35,60269787793412;35,60269787793412;-1,2952249243752862;-1,2952249243752862;-1,2952249243752862;34,307472953558836;26,222505902585247;42,26811779788089;2733090;42,0;1,5367221716079602;1,2552631985612928;0,9594453860862704;1,5465322326700142
2012-10-01;ES;Espirito Santo;Sudeste;6,403899832819848;6,403899832819848;6,403899832819848;0,0;0,0;0,0;7,414047341399936;102,18205282578022;102,18205282578022;102,18205282578022;6,403899832819848;6,403899832819848;6,403899832819848;108,58595265860006;95,31474137439866;122,69803355171625;3701718;116,0;3,1336800912441194;2,9333934313364782;2,5748785124744415;3,3146240084122085
2012-10-01;GO;Goias;Centro-Oeste;1,891200614710333;1,891200614710333;1,891200614710333;0,0;0,0;0,0;1,640364695282429;70,46843469000724;70,46843469000724;70,46843469000724;1,891200614710333;1,891200614710333;1,891200614710333;72,35963530471757;60,27404838692669;84,16547398964083;6343183;74,0;1,1666067335594763;1,1407464565458316;0,9502177122578158;1,3268649822910805
2012-10-01;MA;Maranhao;Nordeste;0,5440574411669418;0,5440574411669418;0,5440574411669418;0,0;0,0;0,0;7,82454101193801;159,63140154689503;159,63140154689503;159,63140154689503;0,5440574411669418;0,5440574411669418;0,5440574411669418;160,175458988062;140,70066912829327;181,05941167038466;6804923;168,0;2,4688008960571635;2,3538173611672315;2,067630583451029;2,6607121295918366
2012-10-01;MG;Minas Gerais;Sudeste;28,14825358374487;28,14825358374487;28,14825358374487;0,0;0,0;0,0;-3,5790977887456847;303,4308442050008;303,4308442050009;303,4308442050009;28,14825358374487;28,14825358374487;28,14825358374487;331,5790977887457;307,73316963709635;355,96225068388435;20268899;328,0;1,6182428063803564;1,635900883361971;1,5182530123471254;1,7561992424151127
2012-10-01;MS;Mato Grosso do Sul;Centro-Oeste;1,0139464965175273;1,0139464965175273;1,0139464965175273;0,0;0,0;0,0;-3,076386782524949;77,06244028600742;77,06244028600742;77,06244028600742;1,0139464965175273;1,0139464965175273;1,0139464965175273;78,07638678252495;63,56340806681311;92,81557096336581;2565852;75,0;2,923005691676683;3,042902972678274;2,477282714155497;3,617339229361858
2012-10-01;MT;Mato Grosso;Centro-Oeste;-3,133473644783236;-3,133473644783236;-3,133473644783236;0,0;0,0;0,0;3,3768968997546693;110,75657674502857;110,75657674502857;110,75657674502857;-3,133473644783236;-3,133473644783236;-3,133473644783236;107,62310310024533;80,28643637552065;135,32760039775616;3197279;111,0;3,4717020316337734;3,3660841953500253;2,5110863448426195;4,2325865336667885
2012-10-01;PA;Para;Norte;3,448209646411017;3,448209646411017;3,448209646411017;0,0;0,0;0,0;0,4599918585611249;292,09179849502783;292,09179849502783;292,09179849502783;3,448209646411017;3,448209646411017;3,448209646411017;295,5400081414389;266,31393285862686;322,48605673165946;7982432;296,0;3,70814308220853;3,7023805294105716;3,336250566977919;4,039947433710171
2012-10-01;PB;Paraiba;Nordeste;5,215157772360016;5,215157772360016;5,215157772360016;0,0;0,0;0,0;4,169299222466151;91,61554300517383;91,61554300517383;91,61554300517383;5,215157772360016;5,215157772360016;5,215157772360016;96,83070077753385;82,119349103491;110,44190473377672;3879301;101,0;2,6035618272467125;2,496086299504314;2,11685943172471;2,8469537355770207
2012-10-01;PE;Pernambuco;Nordeste;12,9168534576068;12,9168534576068;12,9168534576068;0,0;0,0;0,0;24,149106357519315;364,9340401848739;364,9340401848739;364,9340401848739;12,9168534576068;12,9168534576068;12,9168534576068;377,8508936424807;347,82740828065846;409,60716411648264;9141921;402,0;4,397325244880151;4,133167346802501;3,8047518489894894;4,480537122520339
2012-10-01;PI;Piaui;Nordeste;1,9455126650922134;1,9455126650922134;1,9455126650922134;0,0;0,0;0,0;9,286190665165492;65,7682966697423;65,7682966697423;65,7682966697423;1,9455126650922134;1,9455126650922134;1,9455126650922134;67,71380933483451;57,521950595312916;78,6934128254587;3213301;77,0;2,3962896722093574;2,1072974282469805;1,7901202095699382;2,4489897717474554
2012-10-01;PR;Parana;Sul;11,497065092374818;11,497065092374818;11,497065092374818;0,0;0,0;0,0;-14,997965301348529;185,50090020897372;185,50090020897372;185,50090020897372;11,497065092374818;11,497065092374818;11,497065092374818;196,99796530134853;177,84167488137908;214,63668340821457;10846386;182,0;1,6779782685218838;1,8162544215312688;1,63963992136532;1,9788774197065693
2012-10-01;RJ;Rio de Janeiro;Sudeste;21,909858776778957;21,909858776778957;21,909858776778957;0,0;0,0;0,0;85,7906208764798;921,2995203467412;921,2995203467412;921,2995203467412;21,909858776778957;21,909858776778957;21,909858776778957;943,2093791235202;868,4941850271871;1020,961357334012;16540148;1029,0;6,221226073672376;5,702544977974322;5,250824750946528;6,172625283244213
2012-10-01;RN;Rio Grande do Norte;Nordeste;-0,40587366434992866;-0,40587366434992866;-0,40587366434992866;0,0;0,0;0,0;5,686119817990047;80,71975384635988;80,71975384635988;80,71975384635988;-0,40587366434992866;-0,40587366434992866;-0,40587366434992866;80,31388018200995;66,84789208192888;93,04742478590886;3310015;86,0;2,5981755369688657;2,42639021823194;2,0195646268046783;2,811087707636034
2012-10-01;RO;Rondonia;Norte;-0,9683062253648865;-0,9683062253648865;-0,9683062253648865;0,0;0,0;0,0;-3,701380088568577;45,66968631393346;45,66968631393347;45,66968631393347;-0,9683062253648865;-0,9683062253648865;-0,9683062253648865;44,70138008856858;33,722054755191735;55,0534175434884;1642976;41,0;2,4954716319654087;2,7207567297738113;2,052498317394273;3,350835163963953
2012-10-01;RR;Roraima;Norte;2,7000842413636255;2,7000842413636255;2,7000842413636255;0,0;0,0;0,0;-3,1655697596235726;11,465485518259948;11,465485518259948;11,465485518259948;2,7000842413636255;2,7000842413636255;2,7000842413636255;14,165569759623573;9,086337945231554;19,185884585968278;478692;11,0;2,2979285218888137;2,9592242526767882;1,8981595567152894;4,007981037069405
2012-10-01;RS;Rio Grande do Sul;Sul;30,83518524252896;30,83518524252896;30,83518524252896;0,0;0,0;0,0;29,887733645131277;401,2770811123398;401,2770811123398;401,2770811123398;30,83518524252896;30,83518524252896;30,83518524252896;432,1122663548687;398,4810714021345;465,08358825173445;11030510;462,0;4,188382948748517;3,917427810272315;3,6125353351942433;4,216338031983422
2012-10-01;SC;Santa Catarina;Sul;16,790061835831846;16,790061835831846;16,790061835831846;0,0;0,0;0,0;-9,783902673603194;151,99384083777136;151,99384083777136;151,99384083777136;16,790061835831846;16,790061835831846;16,790061835831846;168,7839026736032;150,03843502524788;186,64794163780547;6553611;159,0;2,426143388736378;2,57543364526218;2,289400988634325;2,8480167900994657
2012-10-01;SE;Sergipe;Nordeste;2,1439731747856707;2,1439731747856707;2,1439731747856707;0,0;0,0;0,0;-10,152605043326119;48,00863186854045;48,00863186854045;48,00863186854045;2,1439731747856707;2,1439731747856707;2,1439731747856707;50,15260504332612;40,40178301452014;60,2611305843038;2157303;40,0;1,8541669853516174;2,3247826125178577;1,8727913053715748;2,7933549707344683
